"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","name","id"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","56ae9348322d76000c990b51","PROLIFIC","25-May-2020 16:20:37","436","18343","""{\""5\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","153929"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5bb202b18aba5700017f36f6","PROLIFIC","25-May-2020 16:00:26","436","18343","""{\""24\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","153346"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5c41f300b96aae0001e75848","PROLIFIC","25-May-2020 16:34:36","436","18343","""{\""44\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","154719"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5c670389f5ac570001b3854f","PROLIFIC","25-May-2020 16:10:50","436","18343","""{\""1\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","153688"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5cb653e0e9187600014da063","PROLIFIC","25-May-2020 16:42:49","436","18343","""{\""72\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","155402"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5d228245d741d4001aa43eef","PROLIFIC","25-May-2020 16:34:29","436","18343","""{\""56\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","154709"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5d99be023fdbbd00181f6548","PROLIFIC","25-May-2020 17:34:48","436","18343","""{\""24\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","155928"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5e80b4893b435a0009ea44e6","PROLIFIC","25-May-2020 16:27:40","436","18343","""{\""1\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","154166"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5e837bea7dd46d0912b0a0da","PROLIFIC","25-May-2020 16:43:29","436","18343","""{\""67\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","155414"
"qu70-s_qu70-batch106.csv","","NOT AVAILABLE","NOT AVAILABLE","5ea7e1911595cc000972e78c","PROLIFIC","25-May-2020 16:30:12","436","18343","""{\""45\"":{\""answer\"":false}}""","2a83c864-679e-492c-8ffa-270bd0569117","I could say (a/an) oar is made_of_wood, but I would most certainly not mean it literally.","I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally.","I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally.","4","1","https://app.prolific.co/submissions/complete?cc=6A5D90CA","creative-made_of_wood-oar","Agree or disagree (run4-experiment2-batch106-70-70)","154405"
